news_id,author_id,social_capital_score,sentiment_enabled
1336325009367678977,2836755090,106238.3808095952,False
1304866700794363905,6207392,20247.395128552096,False
1310693744056950787,95955871,1091452.8841285296,False
1359547910619344904,25365536,31786.71302914491,False
1334534887664209922,2836755090,89996.70164917542,False
1366167129754537984,17019152,621.4778761061947,False
1365113385658970113,155705264,1320521.427142909,False
1342062601535164416,18847632,52734.6011816839,False
1240464261366919171,89366493,3839.5437262357414,False
1369042864316026881,15808647,1085.1486486486485,False
1354565152939544576,155705264,5179.903860827101,False
1320142365038817281,19373710,704850.1608858682,False
1338592930022363139,22720074,8155.71530802738,False
1365155419564351490,250887629,4857.074343089083,False
1361396964227772419,2559865245,871.9137419242186,False
1272637078401097731,291428614,74622.51263960006,False
1321919226341306368,517077573,1547292.0072216187,False
1364415183607586825,35999306,81.96694214876032,False
1365372438578667526,214201922,2660.392408104429,False
1359318229735251977,43815496,286709.7502523167,False
1366804263385501696,19604744,16914.013646702046,False
1343974143646044160,310072711,87060.81584675664,False
1339746480014254081,310072711,76.04962995211145,False
1370069387974119426,43815496,1052.0539499036609,False
1366121589478154243,77596200,194130.112,False
1359370632350208003,43815496,58263.74970180751,False
1358529006967033856,43815496,38450.06697862189,False
1359319030587293696,43815496,576.1247820901,False
1331282297014743042,517077573,689214.0461924662,False
1369832253816246274,77596200,289742.848,False
1366380504736534529,77596200,55729.024,False
1336435104172765184,26389359,1461.1499999999999,False
1344852533122981888,517077573,2818743.031497479,False
1349749578095075328,35999306,1693.98347107438,False
1361511252103729153,214201922,15721.652278369505,False
1361857937518465025,19604744,99.27520849128128,False
1361586402484514816,214201922,899.4660046448306,False
1361853779025403905,19604744,260.59742228961335,False
1365037827298238464,234270825,16.99999969409768,False
1301164188136431616,517077573,1863147.9722356088,False
1366910062711685124,24008967,29.98652410600183,False
1365109273240473600,214201922,319335.76871946827,False
1366197120064192513,24008967,29.98652410600183,False
1334873913210380298,3339261074,150.3985179128653,False
1360286991011639302,43815496,37723.648775116984,False
1354807067232489475,3339261074,21.43240823634736,False
1367532398825648130,58560480,541.8728323699422,False
1356255352145272832,3339261074,10.71620411817368,False
1326033569555181568,772493970,133.15789472327745,False
1365812811721543685,24008967,59.97304821200366,False
1365784358217523201,24008967,0.0,False
1365811680815554560,24008967,89.95957231800548,False
1334130051554668547,58560480,34.68445156988749,False
1285952748484083712,14464766,8008.0,False
1354081977062850561,29758446,159536.77850021675,False
1362949278365143050,155705264,1925.8616918459736,False
1365346314956005378,15234657,13392.947368421052,False
1336808991792525325,821102114,162539.70090537248,False
1337102429532217345,612782611,821.625,False
1357343495132880897,29758446,213660.47507585608,False
1327673915829866501,252882791,28369.403482210448,False
1369324832702296067,816653,181.09714285714284,False
1363172378843389952,331908924,380.012285012285,False
1358898413136396288,331908924,50270.196560196564,False
1337104278398382087,821102114,315409.90119031206,False
1362902698585071617,331908924,81.43120393120394,False
1360653537781321732,43815496,68959.63152582805,False
1331266330176196608,14464766,6968.5,False
1330905143416659975,21001379,14877.0,False
1362920758872133634,155705264,1660.2255964189428,False
1365788765957083149,18645813,10013.687099725525,False
1354353736580124673,155705264,3519.6782644081586,False
1258809129218564098,202222127,3086.5236593059935,False
1303727847966674944,38633321,708.180894308943,False
1301536924067393537,14464766,6391.0,False
1351560050725294082,14464766,5005.0,False
1355549351603531783,21001379,7094.125,False
1318667750408036352,72915722,8575.967346938776,False
1364664823984779267,47786101,229813.3296995846,False
1317810926133874689,27042513,38013.54292182097,False
1359941706951524353,43815496,15555.369116432701,False
1349743109832372225,35999306,1188.5206611570247,False
1368297763524448256,77596200,204065.984,False
1283518830950510593,72915722,4197.6629986394555,False
1367629682439454722,19263978,1410.8357075023741,False
1346230432036233218,65468720,863.5714285714286,False
1367491019277799427,19583545,284225.14690560533,False
1368144516558041088,3001704118,2138.255421686747,False
1369378396216692740,1638021792,10199.532319391636,False
1333807391079428096,140845817,4937.979381443299,False
1369400158912475136,1638021792,52652.84885931559,False
1367269369521266691,16727749,320.9756097560976,False
1367300479739441155,16201775,87772.83893125328,False
1367625056570990592,11026952,3492.6166902404525,False
1352019602151100416,232010910,14305.822784810125,False
1346143996431646720,310463188,41917.35145631068,False
1271896411257241600,310463188,30272.714563106798,False
1317201419384975365,140845817,1256.940206185567,False
1326554237053054977,19798578,4154.555395683454,False
1275840045761441792,310463188,11043.19223300971,False
1316239353505480704,140845817,6643.826804123711,False
1173620799997186051,115093611,2472.7787021630616,False
1318907390922788866,232010910,5953.7468354430375,False
1368447074019270656,6446742,37679.60072297075,False
1368245651046207493,20346956,114344.26658905704,False
1319402828285108225,140845817,1167.1587628865977,False
1367113993815547906,34613288,788006.3993624346,False
1366499073671454725,452155423,3511.21811556481,False
1368580185642110982,34613288,52676.370629370635,False
1368933410085945345,19263978,3627.8632478632476,False
1319343716801236992,140845817,68682.80412371134,False
1367170047081402380,16727749,13.101045296167248,False
1345510484213075968,65468720,232.5,False
1368584215403655171,20265254,114.27127659574468,False
1368561200754270210,19583545,1947852.5859554075,False
1326736922199257089,140845817,5766.503075166597,False
1367649223601238016,16212685,54.30895838231836,False
1367531774012751878,16201775,2109.505791955294,False
1366232555037462531,20346956,634307.7808498254,False
1354993740562137089,155705264,2523.5429065567932,False
1358414579328561153,18776605,8342.700421940928,False
1316030943174422528,14464766,10395.0,False
1367507656269791241,21001379,6853.0625,False
1367474157626290181,18776605,10972.911392405063,False
1365629350721249281,18776605,17589.535864978905,False
1362674074732748803,155705264,464.863166997304,False
1316722494255099904,38633321,572.9827235772357,False
1369000930809581570,17019152,2470.566371681416,False
1366841911357620225,17019152,3959.044247787611,False
1336739324658929667,14464766,1848.0,False
1357403552470212608,18776605,8548.185654008439,False
1334527822971490308,14464766,10202.5,False
1063403538636816385,202222127,0.0,False
1320374052847013893,38633321,6744.924499964025,False
1330058761323614209,21001379,4924.5625,False
1358772405536194562,35727881,1948.80198019802,False
1350151000267632641,18645813,4172.369624885636,False
1364970509700595717,21001379,9125.9375,False
1366743775192752129,35727881,10149.465346534653,False
1344784297316786177,23976386,4001.293497363796,False
1363561378552958976,1232061287301074945,5131.056806002144,False
1365319660405678081,273181052,409.69626168224295,False
1331689113494446085,1060978099146260480,1624989.015284899,False
1368640454028386304,65184105,58097.719869706845,False
1368245620344029188,1232061287301074945,715.9614147909969,False
1333425556659064833,1060978099146260480,2501855.9799103546,False
1188118588290469890,180463340,858630.5322692615,False
1327053570794008577,1205974434,133348.45765000963,False
1330556651716243456,1060978099146260480,784238.9071942215,False
1339195127986794498,1038082275689340928,3206.0331803741615,False
1340325978170646535,1060978099146260480,3065530.5020476608,False
1337819421973344256,715177919438577664,135641.0489811912,False
1359592867380031494,273181052,32529.88317757009,False
1362475666504040451,273181052,81.93925233644859,False
1354527098354819077,273181052,76736.1098130841,False
1339377333728391169,1038082275689340928,2074.4920578891633,False
1366528818454822914,1060978099146260480,1204793.647092967,False
1362127981234188288,30599331,5.264241117657115,False
1358569998885785609,2559865245,13035.676619521564,False
1369038985188831234,19407053,1742.5714285714257,False
1368923387532369922,19407053,3760.2857142857083,False
1329983375621435392,9676212,134.7510646581607,False
1354908861572935681,53372965,146.3347528775476,False
1328394654375698433,9676212,0.0,False
1366588589191147526,36184220,3562.2483221476514,False
1369207595785977860,20562637,441.2195121951219,False
1369559628183445504,16973333,2233.1818181818185,False
1369617901678964736,16973333,5254.545454545455,False
1369425009303822344,759251,84230.40598832785,False
